Soil Moisture,Temperature, Soil Humidity,Time
16,11,59,22
81,28,43,102
5,40,67,55
18,14,30,18
8,36,68,107
64,4,21,13
46,28,40,23
90,21,37,74
53,42,47,73
84,27,26,69
15,12,24,22
13,41,25,45
46,30,30,34
48,23,61,54
25,12,54,53
38,37,25,6
41,32,23,84
82,9,53,25
22,5,50,108
38,12,56,91
22,41,44,90
43,43,70,24
2,33,69,67
6,13,61,91
7,7,25,6
28,33,50,98
69,24,46,98
19,20,32,65
19,21,49,79
29,37,30,82
53,27,35,7
53,22,46,7
73,21,26,61
22,42,25,57
85,31,27,7
4,14,67,31
78,26,28,109
63,21,48,41
33,9,33,72
18,39,41,86
20,1,25,30
16,7,37,10
6,11,30,11
30,8,60,56
12,15,67,82
49,44,43,65
38,37,53,95
80,25,21,3
85,7,61,3
27,13,56,77
52,33,67,102
3,13,45,95
19,14,53,33
74,36,53,110
53,15,51,56
27,4,35,61
76,2,28,49
62,31,42,72
76,45,39,23
67,16,61,23
44,30,67,46
77,17,56,70
52,24,33,11
44,14,62,89
70,44,34,52
79,4,39,100
48,23,42,91
35,36,30,108
74,1,61,29
83,25,35,50
14,27,21,14
47,1,35,108
51,42,45,58
13,17,42,27
28,11,50,14
69,20,52,92
33,11,36,11
57,18,60,96
86,45,55,39
57,40,65,30
71,8,60,22
22,37,59,76
4,7,41,57
6,19,67,45
9,34,65,74
63,15,52,104
59,26,33,67
88,12,23,9
54,34,21,61
4,29,53,62
51,9,42,6
3,37,20,32
45,15,23,59
73,38,63,100
51,12,65,94
77,39,34,81
26,7,63,110
67,24,30,63
15,32,62,20
65,23,49,55
3,26,69,77
31,24,62,30
19,42,41,29
66,18,65,66
82,14,58,11
75,20,43,66
54,0,50,103
69,12,32,61
89,10,47,45
6,28,34,65
12,1,25,72
86,1,38,70
85,14,36,102
54,39,36,68
54,29,49,79
69,36,23,39
21,14,51,68
69,5,38,77
58,26,57,17
38,37,31,79
12,22,50,26
34,37,33,8
84,24,48,74
50,28,70,62
26,7,51,55
46,40,35,3
84,1,54,23
6,18,49,10
87,29,38,60
45,18,20,8
31,7,59,26
27,9,46,68
75,23,31,91
68,25,30,84
49,29,50,14
74,38,20,19
53,38,67,35
1,25,52,55
48,28,48,10
72,34,37,51
76,36,47,98
70,37,46,79
36,14,69,54
3,45,39,20
17,20,35,19
59,31,38,15
21,28,29,38
17,8,52,8
86,42,35,44
18,37,32,7
10,31,67,33
67,35,51,40
28,1,50,97
65,45,59,13
60,5,52,80
77,43,44,64
33,31,59,46
49,10,65,11
69,8,60,60
68,18,67,104
25,22,29,86
6,12,47,22
40,12,64,89
7,29,37,27
5,16,31,68
88,44,35,109
39,9,34,32
2,38,27,26
47,7,55,37
86,39,55,88
41,28,45,28
6,12,37,67
41,30,49,22
54,35,63,6
78,27,43,7
34,27,57,108
31,8,24,90
65,43,22,82
53,33,46,37
43,20,25,28
61,20,62,80
15,19,48,53
54,39,26,3
68,12,24,98
27,32,69,75
71,26,66,5
6,21,56,73
31,23,59,105
27,14,62,99
82,7,53,98
66,35,47,23
16,28,37,19
69,44,55,94
14,19,23,11
35,25,27,82
1,21,67,55
58,43,28,14
4,11,36,74
61,34,32,19
72,13,38,98
62,28,40,32
26,27,42,23
18,3,31,81
9,38,34,25
60,11,44,11
49,25,68,40
23,25,69,89
66,41,46,87
52,20,24,7
57,29,53,97
79,11,55,65
74,31,54,5
22,17,67,68
33,0,54,73
29,13,57,73
32,17,51,14
84,29,66,27
90,37,27,54
66,6,56,74
52,28,60,101
55,15,65,11
13,41,34,109
7,8,46,31
88,43,67,55
73,7,68,74
12,7,27,45
31,30,27,26
26,19,51,16
2,8,32,35
16,33,45,101
29,43,69,72
53,2,47,94
7,41,55,67
54,35,43,77
62,34,37,89
84,11,54,58
25,12,21,78
28,9,59,71
71,43,29,20
70,33,47,14
36,1,69,107
83,39,43,28
7,16,55,15
58,18,53,11
15,10,54,109
33,10,23,35
28,13,49,64
61,6,55,82
9,45,42,95
45,8,20,45
40,38,36,40
28,2,53,86
86,15,66,92
43,22,69,0
17,6,25,78
72,16,37,69
29,29,49,94
24,37,24,88
23,3,43,42
13,3,55,94
17,22,42,87
37,20,51,101
33,24,59,45
84,2,65,66
1,43,22,99
16,14,40,78
59,4,58,16
8,18,42,38
45,12,45,62
13,43,43,63
73,10,55,10
29,26,62,102
14,16,65,57
30,32,53,10
78,30,51,57
4,4,28,83
49,34,55,22
86,33,61,66
75,3,46,25
79,5,38,93
51,28,22,71
23,32,24,47
24,19,24,42
62,18,31,87
47,17,38,79
88,2,29,25
75,12,22,7
11,18,62,57
16,7,30,1
57,19,48,23
43,39,54,68
22,34,32,89
71,10,33,105
43,28,55,27
80,0,41,66
90,16,41,47
80,38,28,81
44,14,51,48
88,21,39,18
82,30,45,62
13,31,64,102
62,2,40,102
49,21,48,33
80,37,22,107
41,20,46,104
86,24,50,89
76,32,60,42
25,24,38,8
3,18,47,44
44,36,66,78
40,35,66,52
15,4,43,80
68,32,50,93
78,13,58,65
75,4,30,42
9,17,22,30
37,32,30,10
59,38,37,24
43,43,24,96
51,29,45,89
25,14,61,107
65,6,27,102
66,15,47,11
65,32,41,91
24,38,63,62
3,34,27,64
22,41,38,69
55,39,70,56
82,19,48,18
48,2,41,21
44,19,63,69
12,14,48,108
46,34,25,31
48,38,39,84
3,17,61,78
35,14,43,65
84,18,26,54
66,27,68,52
19,15,51,3
69,18,38,33
65,24,38,21
28,17,67,105
76,7,20,44
76,21,66,84
66,16,63,9
5,1,38,109
35,17,44,0
68,39,68,79
42,32,32,16
57,4,44,45
17,0,39,97
60,7,27,72
74,37,28,41
45,5,22,95
42,9,24,21
2,12,36,10
13,27,58,81
45,6,21,96
52,41,53,35
32,12,24,61
48,45,59,22
58,25,28,32
9,42,41,20
9,14,48,25
54,15,63,88
25,6,69,77
77,13,67,0
31,4,26,77
4,37,33,79
27,4,22,50
72,16,43,87
39,42,27,17
52,14,53,84
81,23,35,53
54,5,34,70
54,5,58,4
70,40,34,110
56,30,39,103
30,31,38,96
41,45,67,108
15,37,44,44
73,45,27,96
68,9,49,28
14,3,70,6
29,36,53,19
5,23,36,98
51,8,22,1
35,7,70,20
72,19,47,17
81,25,57,38
45,24,63,56
48,1,70,77
54,29,39,32
17,10,43,42
22,45,28,48
66,14,35,73
12,2,59,1
52,26,64,7
77,12,47,81
31,10,20,61
65,27,57,74
66,24,61,31
12,27,67,25
26,27,23,83
90,34,23,38
35,12,47,2
9,42,36,103
71,22,45,3
26,42,44,60
83,5,28,63
71,45,45,0
41,14,30,110
24,5,20,47
70,11,36,40
46,16,60,92
17,31,46,38
41,21,47,76
74,35,42,54
1,6,69,108
18,10,23,68
35,36,32,16
77,22,47,58
25,1,39,3
87,13,60,33
76,32,67,37
56,27,32,108
68,19,46,2
10,23,52,87
45,28,53,57
70,6,62,105
35,34,57,91
34,24,69,110
25,5,30,23
48,42,53,79
12,36,26,107
8,36,25,17
4,8,61,41
67,41,45,31
1,44,34,52
71,25,40,26
87,4,28,40
6,5,20,24
75,1,42,78
40,42,45,73
70,14,65,57
17,30,69,107
63,21,20,37
50,34,52,1
35,22,51,37
20,5,65,49
14,30,38,19
3,16,69,5
31,14,29,36
8,25,51,11
31,36,35,3
84,7,70,23
7,24,36,107
56,11,40,38
23,3,22,95
87,36,58,98
44,23,34,92
36,34,34,1
67,43,63,51
40,22,40,66
53,0,63,16
24,45,39,12
18,16,44,58
86,23,22,87
25,24,25,53
3,34,34,59
11,0,33,11
48,4,39,14
9,33,37,97
53,11,55,71
88,43,23,92
77,36,32,78
85,9,43,81
90,14,26,94
14,19,46,78
60,15,39,8
44,3,68,44
58,19,62,41
32,18,56,68
8,34,23,90
48,23,70,46
6,26,45,109
16,9,67,58
76,23,49,13
46,13,29,66
75,40,46,69
34,6,37,89
50,37,55,24
39,34,51,37
27,34,35,14
76,14,37,67
14,3,64,56
83,13,51,72
83,8,41,87
54,11,64,63
85,37,38,23
31,7,30,53
88,26,32,88
56,25,62,30
90,28,39,73
17,25,56,69
73,44,54,101
25,15,23,2
47,7,23,79
77,27,45,48
26,39,22,33
29,33,47,25
42,35,35,63
57,18,28,104
72,9,30,27
14,22,36,96
54,19,54,27
11,40,65,56
4,11,55,40
78,42,34,73
58,9,45,72
73,33,23,10
88,7,22,29
34,15,32,95
30,27,61,25
75,6,33,107
44,18,27,58
5,13,22,100
49,5,47,16
68,1,66,100
13,7,38,53
57,24,51,100
6,26,22,50
24,32,33,81
40,17,31,55
13,10,61,45
38,7,23,17
17,2,28,53
90,4,22,39
14,27,28,90
79,24,66,55
67,37,56,2
66,34,22,92
59,5,70,84
46,18,65,8
41,16,36,18
66,2,32,49
56,8,32,74
81,30,38,55
7,26,47,77
21,22,20,37
69,11,31,21
69,34,33,36
83,26,23,57
77,29,65,99
31,31,54,99
18,9,60,46
62,6,68,76
6,28,51,3
52,26,40,27
69,13,54,10
16,1,55,100
87,39,25,59
68,9,35,18
60,0,35,81
36,29,30,91
45,26,53,29
65,10,60,109
30,27,23,40
86,19,22,91
69,25,46,104
85,30,27,96
10,7,24,70
28,6,42,84
86,25,54,91
3,45,41,73
57,44,60,36
25,16,64,88
24,30,64,48
82,40,38,0
63,16,46,96
30,11,36,76
37,12,23,62
11,40,56,84
33,8,37,57
44,30,50,28
14,16,43,105
30,28,41,21
83,24,53,40
34,33,66,28
50,7,32,69
82,27,30,30
82,9,68,21
80,36,23,69
32,4,42,36
40,29,66,2
10,25,65,110
13,12,50,77
25,10,70,85
12,12,33,92
80,39,70,11
52,35,43,44
24,33,42,1
79,20,44,85
30,26,20,65
39,8,27,65
52,17,31,76
34,18,44,106
45,23,28,107
63,41,60,52
57,18,63,48
69,16,43,50
32,30,38,87
77,9,63,40
20,22,35,9
83,11,43,61
57,35,60,29
45,6,58,55
62,4,38,2
47,35,63,84
73,21,23,99
76,3,49,94
54,14,25,39
90,31,32,21
82,41,39,44
9,31,32,58
19,21,26,102
54,37,27,6
48,7,39,51
37,2,20,8
19,38,41,39
70,16,54,5
25,14,32,39
43,30,40,78
49,37,34,110
58,9,55,39
49,31,25,95
43,30,69,59
56,0,24,65
42,18,63,110
59,33,23,93
56,21,38,14
19,9,32,56
26,11,35,72
37,11,43,71
1,20,23,19
25,14,38,3
30,26,69,66
40,42,28,83
64,15,40,93
34,43,39,4
9,21,40,84
29,36,65,82
79,44,38,0
79,40,23,18
37,14,35,9
48,3,33,15
90,14,67,97
19,21,40,91
29,41,37,47
43,37,36,8
17,23,42,18
9,39,60,31
43,30,23,46
25,4,37,69
7,25,60,26
73,45,65,99
54,0,22,106
50,11,29,1
90,38,22,21
6,22,33,85
34,17,40,70
13,4,21,66
17,8,68,22
24,10,30,44
85,38,21,4
29,35,27,94
84,3,58,72
35,26,39,49
15,38,38,25
61,16,61,8
2,16,64,44
38,23,63,101
33,19,53,51
64,12,65,81
80,38,42,74
13,37,31,74
29,24,31,82
62,14,36,17
13,35,31,75
18,32,23,99
73,23,30,96
40,6,56,6
27,13,57,1
34,22,50,50
83,20,59,109
74,34,65,50
38,38,45,108
16,24,36,102
47,3,69,1
28,44,40,79
49,13,42,109
73,5,37,97
16,40,68,29
68,43,26,49
42,28,38,98
33,8,45,5
69,44,44,22
40,8,57,96
25,6,48,84
89,40,59,106
53,43,24,35
47,32,31,107
28,42,62,99
43,32,62,106
31,38,49,77
40,23,28,42
11,34,50,107
78,6,66,74
47,8,69,87
63,3,66,3
39,28,46,2
15,38,29,88
48,44,23,106
45,2,48,9
2,21,62,98
75,35,50,29
76,12,45,39
17,25,66,9
33,32,54,66
42,15,21,56
24,34,57,25
13,5,52,55
45,43,28,92
81,7,22,47
32,17,36,16
5,33,55,98
50,33,45,85
33,26,34,0
77,16,63,67
15,11,40,38
35,4,51,73
57,2,48,93
83,45,67,9
58,8,27,75
54,6,37,96
32,11,53,107
80,1,63,12
49,12,54,59
36,8,47,50
79,41,33,105
17,40,51,100
30,8,31,60
42,32,34,32
56,34,24,98
30,29,35,19
37,13,58,24
27,0,62,60
69,2,66,102
54,28,66,85
26,5,39,10
55,4,20,67
87,3,66,15
12,24,38,39
22,1,66,23
7,35,45,51
66,30,68,32
46,45,46,94
1,14,25,103
68,7,65,59
88,44,59,55
46,19,35,1
12,5,39,78
68,43,32,52
76,45,48,3
30,39,68,103
51,11,64,37
86,21,60,2
7,7,65,79
75,39,25,87
16,8,29,44
74,9,46,27
65,1,26,32
65,38,40,77
39,30,49,44
1,24,69,94
58,18,20,7
69,35,46,22
8,36,51,54
47,24,23,25
54,9,53,27
2,7,33,60
6,43,39,81
14,8,23,75
24,36,64,31
79,34,50,19
63,17,30,97
39,6,54,54
30,36,22,96
90,11,43,96
72,0,50,45
40,13,31,15
29,30,52,104
4,26,43,86
20,36,26,101
32,14,30,90
48,39,62,49
22,2,49,82
88,2,34,13
25,8,68,39
84,32,48,47
68,35,32,46
66,38,40,60
39,1,38,84
65,31,52,32
48,40,50,59
28,42,36,9
85,23,38,33
1,27,31,68
11,11,39,25
2,3,35,87
72,24,42,80
23,27,55,69
11,31,68,54
13,21,22,32
61,8,52,46
48,33,29,18
64,13,34,75
11,30,54,40
76,10,50,17
62,45,57,14
7,12,61,77
80,2,50,102
47,2,50,33
37,36,66,14
58,27,54,95
3,4,48,90
25,5,50,28
54,32,64,104
32,17,50,52
76,31,31,88
26,43,68,101
89,27,53,24
57,16,33,16
70,31,58,20
45,5,58,92
87,5,58,74
3,17,56,80
34,12,29,17
33,21,40,7
24,21,28,45
39,35,41,27
77,32,54,109
51,6,33,90
53,27,51,91
46,21,62,28
33,3,57,84
56,25,41,90
1,37,26,25
30,19,35,11
38,45,33,104
3,9,50,90
64,31,44,29
5,44,61,42
90,20,24,51
89,12,34,19
12,39,67,0
88,2,54,87
45,32,54,90
50,45,58,72
83,16,32,41
21,16,36,34
84,2,46,95
68,39,47,29
42,45,54,67
42,6,69,73
33,18,31,66
59,36,34,22
16,35,32,24
58,9,43,22
17,41,46,5
72,38,42,24
57,37,20,99
28,38,38,60
69,15,34,0
89,37,33,62
55,42,37,61
53,3,41,11
32,14,56,16
34,0,47,31
75,3,28,76
84,35,53,57
45,2,63,58
34,39,24,35
59,40,37,29
1,38,60,81
48,25,22,90
24,14,47,27
67,30,38,59
51,31,44,71
63,41,49,54
84,44,36,76
83,34,27,98
20,45,23,102
64,23,32,110
86,13,22,41
47,42,50,66
36,29,30,26
73,4,29,65
79,4,58,105
7,21,54,93
87,0,44,64
4,38,58,27
10,14,51,30
82,1,61,78
70,16,70,36
57,6,59,40
19,27,46,58
64,44,43,67
87,21,22,81
77,11,50,76
84,38,41,109
6,20,31,1
9,27,29,105
77,11,62,30
31,41,28,73
55,40,54,106
15,45,65,110
26,9,24,37
76,35,70,4
59,4,20,42
11,39,33,36
56,7,54,59
1,35,65,11
61,8,63,73
17,43,46,35
37,21,59,42
57,27,46,43
89,42,30,94
73,5,57,96
61,30,33,32
8,8,40,102
55,38,68,80
75,3,44,59
8,15,70,59
72,39,45,76
8,16,44,8
52,0,43,43
62,37,52,92
59,39,25,66
67,10,59,98
61,18,40,91
66,30,58,62
11,31,70,82
36,8,34,14
47,8,35,21
69,17,45,83
53,26,32,73
47,44,21,37
75,30,62,11
72,4,29,2
39,6,42,46
83,33,47,89
1,24,50,11
71,28,20,63
45,21,55,65
55,31,52,66
68,3,21,12
54,33,22,45
26,31,42,16
69,27,53,81
34,33,26,50
7,24,51,25
53,31,29,104
31,6,30,29
11,20,25,16
58,25,42,88
50,33,48,60
33,24,70,9
24,42,24,25
82,21,29,49
10,9,40,23
40,5,41,74
18,17,25,34
87,38,62,44
65,35,65,108
24,6,52,14
85,19,62,59
66,17,57,1
89,28,21,56
4,10,64,109
49,24,45,18
21,37,49,100
61,15,40,13
44,32,24,109
8,34,55,21
12,29,41,62
78,1,22,56
89,10,46,89
90,7,66,88
64,11,54,83
3,2,62,88
33,0,40,43
90,34,58,51
37,0,44,44
10,25,27,47
28,21,65,49
61,4,47,33
79,4,56,92
77,15,63,50
50,22,51,77
30,16,67,56
41,43,29,95
60,37,22,4
22,22,69,20
67,25,35,13
18,40,24,32
62,21,66,84
85,7,50,71
37,40,66,77
1,5,61,83
79,42,38,28
16,26,50,106
17,25,61,38
15,39,60,90
22,28,68,49
82,7,35,43
10,14,57,36
16,15,48,81
63,20,49,77
65,41,61,5
25,0,40,90
9,17,64,3
10,17,65,84
24,14,24,77
29,26,28,11
26,10,35,1
53,22,52,28
10,17,65,8
76,41,39,16
25,41,62,13
51,31,40,14
42,19,27,9
46,33,51,66
39,20,61,85
38,1,47,33
48,12,57,68
86,19,34,21
25,21,56,46
54,44,29,11
39,15,42,87
23,4,68,83
46,36,67,94
76,44,37,61
76,38,64,60
71,23,62,19
17,9,28,2
10,26,45,99
43,35,63,39
47,18,69,42
80,42,38,56
10,6,25,60
59,9,58,101
87,36,61,110
70,12,47,27
39,9,35,97
27,9,55,13
4,21,31,89
54,12,63,90
22,34,53,68
65,17,47,48
39,45,30,63
7,35,28,83
49,16,63,78
60,21,66,72
62,9,55,0
43,13,24,34
39,9,69,0
74,9,26,60
83,35,23,89
15,12,50,25
3,42,35,36
41,9,44,43
88,9,48,11
40,9,47,32
62,31,55,14
73,22,36,57
47,32,52,25
57,38,36,43
61,29,51,29
73,39,70,30
75,31,54,74
30,43,36,35
43,6,64,62
20,7,29,55
32,45,66,92
61,13,70,24
77,36,46,87
85,32,55,55
1,10,46,23
10,15,36,11
21,1,39,21
73,8,63,88
83,32,33,7
14,2,64,73
41,6,38,87
70,36,29,65
47,20,26,107
16,32,35,94
66,14,47,79
26,25,69,88
78,29,53,70
74,7,34,31
9,32,31,31
57,15,26,84
32,44,28,26
5,5,46,89
2,4,59,75
29,27,47,97
40,38,61,66
14,22,42,96
21,39,21,28
29,0,53,12
39,16,69,80
60,8,37,21
75,23,51,40
65,24,64,37
73,17,47,83
36,18,63,20
59,41,50,49
14,12,42,25
80,42,41,44
13,3,20,58
24,42,24,55
59,20,68,32
3,25,22,110
61,22,42,48
28,7,66,82
41,18,65,1
3,24,68,95
2,11,53,47
26,26,45,11
71,32,24,82
66,41,32,87
51,8,67,102
36,44,44,58
89,40,23,84
62,14,49,0
89,33,35,103
8,18,60,84
17,38,67,21
67,34,37,85
4,43,35,45
5,16,23,10
46,15,31,4
69,7,36,87
4,14,39,11
77,15,36,94
42,38,43,41
50,9,61,72
41,35,57,3
22,15,67,3
39,14,68,95
41,6,42,32
16,13,23,46
41,28,69,100
48,0,55,24
1,36,49,16
51,34,51,29
39,12,70,50
57,5,25,0
45,40,48,40
87,7,29,105
29,7,28,48
73,41,51,3
57,24,67,43
34,39,33,44
24,43,21,19
46,35,27,83
29,25,34,33
3,10,55,75
5,10,21,18
3,30,22,87
83,9,69,69
73,10,48,15
18,4,68,13
18,21,51,27
14,27,50,102
60,12,42,0
87,0,20,18
33,31,63,63
22,41,66,35
49,14,30,67
3,19,67,82
43,44,24,33
27,38,57,31
35,8,38,98
68,30,44,38
13,20,57,97
25,25,55,0
69,29,59,88
16,39,67,95
51,21,26,28
29,43,50,25
42,20,24,7
47,2,20,66
25,36,31,11
23,9,70,52
8,34,21,8
1,31,38,78
88,11,35,19
3,15,34,109
39,3,55,110
40,39,36,70
87,44,31,99
53,8,68,92
39,36,44,70
2,27,47,45
29,34,60,103
89,4,70,45
44,23,23,26
6,43,55,4
3,30,56,77
46,29,63,108
4,35,38,21
60,43,64,56
51,44,22,60
13,38,36,106
42,6,68,36
84,30,42,46
20,17,31,32
75,25,35,85
31,22,57,8
69,39,59,103
56,13,53,80
38,21,70,97
71,33,33,3
13,39,38,61
55,19,24,62
72,22,55,69
20,37,45,20
75,44,27,39
25,15,68,79
73,29,34,15
53,34,58,25
12,20,50,47
22,39,24,12
74,23,64,81
67,7,68,13
43,14,51,47
68,43,25,44
47,29,53,41
58,44,20,62
62,45,62,44
56,23,31,94
49,20,36,13
37,1,21,72
41,43,25,94
58,28,67,52
5,25,52,94
46,43,51,5
52,42,25,96
16,34,63,108
10,12,56,31
46,5,29,21
36,26,32,83
55,4,40,47
60,28,33,4
63,21,38,16
57,24,35,21
90,13,55,62
38,7,64,10
83,8,29,28
2,45,54,70
55,8,24,45
79,31,64,76
36,11,49,1
51,29,33,55
46,45,40,76
4,4,44,58
78,44,52,66
34,22,46,95
90,38,48,96
49,12,32,52
38,41,39,36
9,6,31,73
54,43,39,77
25,39,64,11
77,18,54,39
6,26,33,99
54,43,43,99
85,33,59,24
89,31,28,108
51,9,63,74
80,31,22,85
37,11,45,56
50,12,55,76
87,24,55,29
20,37,27,93
22,0,48,108
4,45,48,73
26,35,58,9
8,42,42,98
34,36,63,96
24,20,70,2
25,36,62,47
13,27,70,60
56,10,62,15
49,44,21,66
29,0,52,89
13,12,38,67
80,29,57,26
49,27,28,68
56,24,52,46
24,26,24,23
85,4,66,44
66,43,35,64
88,41,70,21
78,7,67,46
41,43,64,100
25,35,47,82
6,11,38,62
81,41,60,81
32,45,43,102
30,7,35,60
73,34,27,110
55,25,26,4
20,45,20,11
69,14,60,0
33,34,59,84
52,37,68,75
49,32,36,84
27,33,35,97
89,0,27,100
72,14,58,102
36,24,45,3
34,7,52,70
77,44,40,56
1,5,20,36
52,29,70,54
24,5,47,33
37,27,61,81
81,6,21,96
16,40,70,42
55,6,28,88
70,11,31,7
68,22,30,7
40,33,46,107
77,43,34,96
23,23,68,68
64,30,37,54
13,37,28,1
69,6,45,23
62,18,67,62
16,44,67,32
74,35,35,99
40,36,57,41
67,39,44,15
76,27,42,39
21,20,24,108
64,30,70,104
61,8,64,6
31,18,24,63
33,8,34,2
82,31,49,52
86,45,30,76
65,1,63,39
32,9,65,40
63,21,67,58
60,4,25,88
72,42,59,81
1,8,24,3
56,11,50,69
36,35,64,82
81,26,47,70
81,10,47,73
74,8,59,93
80,12,67,50
28,35,63,103
11,9,38,20
8,27,36,29
73,39,48,24
75,35,54,109
82,34,48,55
72,43,29,14
18,35,57,35
72,9,62,32
28,25,63,9
6,18,31,86
55,14,24,78
32,21,45,88
9,31,69,62
85,42,43,100
86,20,66,46
42,22,32,36
61,18,22,99
3,8,50,51
87,36,22,7
73,23,43,16
32,42,58,12
90,36,46,52
29,45,20,89
81,16,69,60
63,32,48,29
27,11,49,28
49,40,65,46
81,31,41,87
77,22,58,71
45,27,63,54
80,8,45,50
86,43,69,14
3,26,58,48
61,43,69,46
79,36,68,12
20,41,61,108
6,19,22,95
67,31,63,12
71,26,26,24
11,2,26,15
14,6,28,3
88,33,28,83
76,19,54,103
3,44,59,98
82,8,30,73
38,32,53,1
56,31,33,97
33,36,30,23
36,28,26,50
57,39,23,18
11,37,21,70
4,41,43,72
40,23,22,89
37,30,20,51
79,3,45,55
33,33,48,106
47,19,30,0
85,25,21,58
88,14,40,100
62,25,63,41
1,22,51,21
11,22,57,6
54,9,33,107
78,3,21,8
74,42,45,94
17,5,24,35
16,10,55,94
69,15,38,83
24,28,28,15
40,32,37,76
71,5,27,77
73,2,53,8
71,6,20,47
8,43,51,76
26,32,45,39
77,30,32,94
73,20,38,39
77,30,63,35
40,33,39,89
83,12,68,88
11,2,67,38
29,35,61,50
25,30,25,80
63,40,34,75
51,38,67,87
43,44,43,57
83,41,28,69
79,18,64,33
5,16,36,98
21,21,48,63
67,5,27,86
15,39,58,29
61,25,20,39
15,3,38,10
1,26,31,49
22,16,44,0
50,15,47,99
5,37,55,45
27,10,34,91
86,6,35,100
21,25,45,97
24,22,59,52
51,14,46,75
56,45,31,58
85,28,37,19
11,35,64,78
31,18,56,97
47,7,34,58
18,27,39,80
44,36,68,75
20,23,57,65
1,20,65,43
63,19,43,21
63,7,49,14
70,25,21,40
33,31,48,81
34,29,35,24
29,38,60,8
56,21,52,93
29,18,60,39
73,7,57,17
30,21,62,36
57,27,47,41
44,21,41,52
29,31,31,53
21,44,64,31
77,15,54,14
22,39,57,28
7,23,55,61
10,10,68,81
75,25,43,16
12,20,41,13
74,6,58,33
61,10,68,70
27,28,55,55
81,42,50,74
52,17,51,86
90,45,21,18
54,0,67,70
80,36,39,38
31,30,57,94
19,5,69,101
2,10,26,91
3,33,65,39
10,21,23,72
89,18,29,104
37,17,20,78
88,14,50,53
37,12,68,33
72,15,59,19
49,31,27,81
38,40,21,100
6,36,53,87
29,40,45,78
13,9,65,27
17,18,30,105
60,38,41,95
15,22,21,96
22,43,62,54
33,22,33,56
84,40,39,54
88,32,37,19
43,28,63,108
25,17,61,33
65,19,62,92
59,8,69,55
48,21,67,96
33,21,70,97
89,29,40,106
43,3,22,101
3,34,41,41
25,44,64,80
33,23,45,43
14,30,29,68
11,13,50,65
82,14,35,54
45,42,52,67
83,8,57,38
39,45,26,39
59,36,47,41
24,10,54,49
77,6,26,89
47,4,36,3
57,10,21,94
57,19,55,11
83,42,56,108
82,37,65,56
72,23,33,95
1,33,43,78
76,25,33,13
86,10,51,11
89,28,53,7
21,42,36,96
50,27,42,54
76,0,70,67
81,0,24,2
74,13,58,39
35,11,58,78
27,13,35,65
40,11,39,71
50,37,68,72
31,9,29,36
23,27,21,63
33,36,43,49
85,13,40,79
78,13,39,42
85,9,63,3
46,25,53,40
81,42,47,23
35,18,62,8
73,23,55,6
56,35,58,17
90,43,51,80
27,38,32,10
56,30,57,29
30,40,68,79
18,42,43,110
25,1,69,107
3,2,41,6
35,1,36,49
29,10,70,59
41,34,70,91
7,36,49,75
16,3,48,39
8,29,20,28
16,18,64,31
46,34,20,14
64,34,57,25
47,40,31,51
36,25,68,110
84,20,64,89
78,30,36,39
41,8,22,37
60,1,65,11
77,9,49,21
72,29,66,8
62,12,56,60
10,11,56,24
89,44,68,56
6,35,44,24
60,34,27,106
28,27,65,36
2,3,43,53
86,17,67,12
52,41,68,109
9,16,69,19
68,2,25,103
47,44,68,94
90,9,33,96
2,10,25,94
79,5,52,68
66,12,58,67
51,3,53,103
21,8,25,33
2,40,47,27
37,16,24,86
37,22,38,87
26,1,44,82
65,8,32,40
25,9,27,85
75,13,57,103
38,10,69,48
41,32,47,10
71,0,45,104
20,4,42,70
51,21,45,87
89,12,26,86
79,11,28,51
83,9,21,21
45,15,33,52
24,10,48,41
24,1,65,45
76,1,63,46
89,21,38,104
8,9,39,39
16,40,52,100
88,2,43,84
83,36,41,36
51,20,52,66
20,5,20,27
34,24,27,52
42,4,69,52
7,3,51,110
58,37,66,101
29,19,45,18
28,29,41,62
11,41,63,77
4,4,49,74
4,29,45,62
66,13,47,43
82,18,25,54
57,42,35,75
3,37,22,26
15,3,62,18
84,40,27,96
80,8,53,99
26,41,46,75
38,32,57,87
42,8,22,37
5,28,32,18
54,43,24,96
79,21,31,51
70,45,63,45
56,20,66,22
56,16,57,70
3,31,45,40
18,20,70,1
37,24,25,20
76,27,50,3
58,45,43,74
1,8,31,74
76,3,58,75
16,22,51,104
35,12,55,84
1,14,20,78
6,1,25,63
36,36,27,28
49,10,29,106
21,31,54,61
5,45,58,96
42,40,56,54
55,3,26,95
29,44,53,90
73,32,33,5
37,9,51,24
67,33,48,59
2,9,31,29
14,8,23,89
84,45,29,85
86,19,70,58
49,9,53,58
65,34,34,49
46,10,41,73
52,30,68,12
80,24,34,63
58,23,28,88
46,23,24,6
12,4,24,54
52,15,37,8
87,42,57,58
1,26,66,57
58,18,22,99
71,12,34,102
69,14,53,10
2,11,65,109
20,3,35,49
16,9,36,101
17,39,26,100
74,28,28,29
53,14,69,40
69,37,39,15
5,35,39,61
36,20,27,69
14,31,59,30
37,31,30,97
25,12,44,82
61,43,53,17
87,44,70,79
10,40,27,88
28,43,20,94
61,37,63,104
85,13,55,103
17,25,30,36
64,39,49,21
84,44,63,110
89,28,25,86
62,10,27,25
25,32,61,43
50,34,54,103
