Soil Moisture,Temperature, Soil Humidity,Time
10,14,42,96
65,12,29,79
85,23,50,34
68,7,22,93
30,19,53,59
75,20,36,0
65,26,46,73
68,43,22,23
40,3,33,31
72,19,38,29
64,24,31,47
7,5,66,73
68,40,24,21
71,3,42,2
5,22,35,109
31,6,42,90
2,4,27,28
12,30,33,107
36,8,39,31
21,40,54,60
82,25,24,66
50,12,54,55
13,32,68,16
84,19,65,43
14,9,52,67
12,43,51,50
59,28,29,59
10,1,28,68
10,4,40,17
47,28,67,4
85,30,43,61
58,45,32,31
33,17,21,59
22,31,63,29
77,19,32,54
11,40,55,16
19,13,70,89
73,36,68,81
49,9,32,6
88,20,21,88
57,13,31,71
4,26,30,17
70,23,59,5
75,31,39,57
66,31,68,8
1,42,58,86
30,39,62,72
54,37,55,22
1,24,61,70
37,26,67,102
77,24,45,102
15,37,39,97
86,30,56,98
33,22,32,56
68,23,41,100
57,8,37,88
70,40,42,36
12,3,57,5
59,42,46,36
79,19,68,52
14,9,36,109
56,0,53,52
31,24,58,90
16,27,61,26
8,30,59,6
61,37,46,100
40,7,60,57
85,14,34,75
22,19,27,33
71,29,26,76
72,40,33,55
76,17,38,42
30,3,29,18
30,37,48,104
73,41,56,89
81,10,60,21
36,16,45,68
81,40,26,21
5,13,38,85
84,15,41,5
81,22,43,17
5,14,68,17
72,45,68,56
80,20,33,81
4,21,22,99
61,14,66,67
11,22,50,106
37,13,36,24
77,29,27,95
10,1,35,48
26,25,48,51
22,7,70,100
8,0,52,33
67,43,38,19
32,26,47,110
64,13,22,60
7,21,44,91
51,3,20,81
85,40,24,84
29,21,54,36
19,22,40,88
84,26,28,99
17,0,25,68
8,13,21,76
19,10,58,70
4,7,49,2
33,14,33,50
63,22,28,4
37,38,70,52
50,31,68,78
72,1,31,17
73,20,45,78
27,39,69,52
57,39,43,78
86,35,49,25
79,28,26,23
72,17,23,45
17,1,69,106
84,4,33,10
79,33,64,4
25,33,64,90
50,22,68,75
32,44,64,57
1,17,27,92
86,45,58,106
82,24,48,82
19,3,47,63
52,12,38,79
21,19,24,60
1,14,42,13
83,7,58,40
77,42,20,16
44,29,23,35
48,24,23,80
33,10,59,32
12,31,45,42
49,38,49,14
2,21,57,106
61,20,38,61
50,19,25,110
90,14,64,87
76,23,52,62
58,37,55,70
37,22,31,20
7,28,65,11
5,11,40,54
27,34,37,15
30,17,31,97
55,29,62,27
59,18,22,109
12,16,29,107
78,37,29,25
49,2,28,87
10,20,29,17
36,11,26,4
60,3,30,50
21,9,51,100
43,21,23,39
88,30,31,62
71,15,23,15
70,15,24,64
84,3,65,36
6,20,60,79
73,26,24,94
1,11,24,4
68,9,50,87
44,30,47,46
45,33,24,98
74,26,27,0
88,22,43,55
71,35,49,45
15,43,65,56
22,14,31,78
46,39,47,6
37,11,32,73
3,18,64,21
73,36,37,110
64,19,43,78
74,1,29,48
76,37,67,100
89,27,34,23
18,18,34,36
78,35,34,21
84,16,52,37
35,35,28,82
39,7,58,67
31,7,53,14
62,28,67,8
37,40,37,110
27,11,63,3
7,42,24,66
47,32,26,39
5,0,27,76
17,6,43,108
66,9,32,106
47,5,57,10
71,42,30,68
81,26,28,95
59,10,44,35
17,12,37,108
26,31,39,41
41,45,34,71
80,17,61,108
67,18,47,2
42,0,25,24
70,30,27,47
45,21,52,99
68,7,47,22
55,17,68,24
10,4,45,78
1,12,35,38
76,29,43,2
24,10,63,76
45,4,22,19
81,39,42,29
81,32,66,89
36,24,51,1
22,28,38,40
65,25,67,17
19,21,49,12
50,16,34,3
30,33,27,56
46,26,30,2
2,16,28,74
32,14,70,33
70,21,55,104
59,14,54,62
56,7,70,96
2,23,29,85
88,7,66,16
88,44,35,55
18,41,26,2
45,7,67,34
56,20,59,6
66,7,50,105
42,0,61,57
9,31,67,110
6,14,23,85
64,23,42,8
3,40,44,90
80,10,51,101
9,40,63,43
19,10,28,13
22,26,42,89
7,36,26,45
13,13,41,50
43,26,37,92
47,38,20,0
13,1,28,53
49,14,39,62
56,30,68,92
22,13,60,11
24,13,21,67
24,27,39,98
14,1,44,62
12,11,37,69
69,0,34,6
39,14,57,74
62,34,21,53
72,29,45,5
67,34,25,99
53,18,68,36
4,7,29,23
79,26,55,6
77,5,26,73
26,18,70,57
31,25,60,30
86,42,50,80
89,37,59,16
60,40,54,0
90,41,24,37
23,12,36,106
39,40,35,75
57,24,41,65
88,7,54,11
70,18,41,35
71,39,25,74
54,41,38,41
60,0,57,32
33,13,35,63
89,14,35,18
29,43,21,37
4,5,50,94
52,11,47,90
10,2,67,25
80,39,70,34
46,18,58,76
56,9,69,1
5,27,49,96
59,22,56,105
78,45,30,13
83,42,55,63
47,16,30,76
34,45,39,104
36,12,26,107
39,45,66,70
28,5,48,30
38,43,62,13
27,12,27,104
21,6,38,11
38,38,58,84
57,10,37,88
9,21,51,54
84,31,29,49
38,39,31,1
84,26,33,60
87,12,51,2
61,1,56,94
84,25,69,5
36,2,65,68
1,7,25,38
11,5,65,71
71,26,24,4
9,32,36,86
30,12,47,89
64,17,33,92
65,35,30,33
90,23,27,105
46,17,52,85
75,41,35,48
9,39,59,14
88,38,65,105
11,31,50,13
45,1,66,60
39,32,44,99
18,20,64,57
10,7,44,95
85,21,28,82
6,40,41,34
12,23,27,82
64,45,26,45
21,5,42,11
76,26,70,40
30,29,29,35
77,19,59,87
8,32,23,71
29,11,51,14
3,4,50,59
12,27,36,75
78,7,22,7
54,19,47,3
11,24,23,65
34,44,21,76
16,42,37,43
57,42,60,91
77,27,38,107
35,27,49,24
18,10,63,43
56,4,39,52
85,21,25,32
27,1,42,32
77,15,37,20
87,22,54,91
53,27,46,2
23,10,31,39
20,41,46,48
61,4,52,98
30,34,68,85
38,2,46,106
35,43,53,76
73,1,39,4
44,14,67,2
48,15,26,62
66,37,48,42
37,5,22,32
21,25,50,72
51,1,61,38
21,6,37,103
46,12,29,24
4,32,28,72
3,41,57,70
59,43,21,21
80,12,66,3
69,14,55,23
18,12,54,71
17,8,69,93
41,37,33,24
82,1,38,26
15,45,60,41
46,18,25,30
12,34,28,61
90,21,66,14
1,27,65,98
62,21,30,11
31,31,38,14
84,21,46,50
79,20,55,53
7,10,59,33
40,39,29,99
81,28,47,52
70,28,66,9
49,9,44,86
18,31,62,93
82,8,47,109
32,42,33,96
39,42,24,110
69,26,37,30
31,21,61,93
49,40,57,25
17,40,33,89
60,5,22,29
64,35,40,1
83,28,24,46
27,0,70,0
65,15,65,14
62,18,52,48
27,39,55,7
83,16,31,82
77,14,37,70
75,2,25,106
55,42,59,49
1,35,61,81
37,30,46,72
41,18,34,24
60,16,22,108
18,7,34,12
6,44,40,80
3,45,61,92
10,11,25,1
15,12,43,57
51,18,35,59
48,10,31,52
18,42,32,1
24,4,28,29
77,24,36,67
7,11,20,99
77,16,54,105
25,0,70,58
18,0,24,75
22,23,28,45
77,9,68,82
84,25,37,31
86,7,63,64
35,18,41,103
64,11,31,108
7,25,39,53
76,37,54,83
56,23,54,71
48,32,30,37
5,10,23,8
19,44,36,19
30,19,53,37
87,2,49,108
9,41,47,27
10,13,57,45
52,44,34,98
59,4,67,50
69,44,24,76
43,9,69,80
52,39,62,23
50,44,67,65
5,40,51,3
80,1,42,90
56,11,53,81
45,17,63,51
55,14,36,100
33,25,63,81
79,22,59,70
14,13,29,105
67,21,63,37
25,18,63,18
1,39,66,68
34,14,62,89
37,19,46,35
8,37,27,83
80,12,24,67
78,0,22,26
47,41,57,38
10,42,54,99
58,22,66,89
3,8,69,29
75,45,50,90
86,3,37,73
37,19,62,51
50,8,49,58
41,5,54,20
61,31,53,64
20,31,66,53
30,30,53,45
82,22,60,49
23,5,54,107
76,23,62,80
50,41,35,39
37,10,44,32
2,7,29,73
46,26,64,25
40,39,38,59
45,42,53,0
65,26,32,20
79,44,35,72
28,17,68,94
12,37,25,7
90,12,50,34
52,36,34,4
35,39,68,18
16,25,46,58
57,24,43,32
30,17,30,103
52,32,41,108
72,12,44,55
38,13,68,16
26,27,39,81
35,34,69,109
7,0,30,38
19,41,26,58
65,11,38,81
49,6,61,5
75,35,53,96
62,9,56,26
8,26,32,17
51,43,27,53
33,5,69,38
38,23,69,13
33,21,52,90
87,45,61,31
26,16,31,30
66,31,48,7
88,26,66,70
66,13,43,16
43,8,52,89
24,24,29,3
65,1,25,70
32,3,40,83
79,0,63,52
3,33,34,7
34,32,54,21
46,20,29,16
73,6,49,108
79,9,26,5
15,42,64,97
82,16,32,45
41,28,27,24
51,41,61,29
86,30,27,71
71,17,38,51
80,15,56,9
44,35,42,110
69,33,67,98
19,10,57,65
90,13,20,61
44,35,26,57
66,22,25,81
75,29,60,69
86,24,30,11
18,7,63,70
23,4,26,43
54,36,48,9
18,25,35,6
8,34,39,54
1,2,63,94
14,23,68,7
16,15,40,72
74,10,43,57
46,7,62,6
25,29,59,22
56,33,29,84
52,41,62,88
24,31,51,5
75,6,39,35
8,12,34,22
80,31,35,14
75,14,52,4
32,24,31,75
76,25,54,100
21,12,36,59
59,19,50,73
1,30,49,18
49,18,40,2
27,30,32,41
33,30,20,48
19,32,68,61
15,42,40,108
49,40,36,57
81,17,46,80
86,11,32,0
35,20,30,77
13,17,26,3
41,2,56,85
48,5,37,10
50,3,35,58
71,23,59,90
46,39,36,48
8,29,34,75
41,29,60,82
83,5,47,21
2,21,65,108
70,19,55,44
60,43,26,83
59,31,46,42
42,11,27,92
57,41,34,100
77,26,64,34
61,44,25,63
52,41,20,97
49,38,25,14
31,9,27,13
52,31,67,12
80,18,64,24
7,45,47,56
28,16,58,47
49,0,38,96
44,41,45,83
41,43,31,108
54,34,36,9
89,12,43,18
64,34,69,76
76,43,24,69
79,37,50,22
14,3,32,37
25,35,69,22
80,10,25,67
77,6,56,92
70,45,65,73
83,4,50,41
31,11,68,48
70,23,37,0
65,13,45,55
75,19,50,91
75,32,61,23
33,17,57,87
36,8,31,16
78,11,66,105
73,30,26,22
57,36,27,17
39,6,42,41
66,45,55,19
14,7,31,104
27,20,26,82
73,33,62,63
43,30,49,30
38,28,22,51
89,39,58,26
5,38,55,85
1,38,43,58
45,15,62,81
48,15,35,87
4,7,22,8
47,15,51,82
12,21,26,107
72,42,68,66
32,38,32,18
42,9,41,19
39,41,56,45
3,23,33,109
60,5,62,24
56,25,58,6
70,27,32,15
74,5,23,27
67,38,51,41
48,29,44,24
14,41,43,36
51,28,46,74
88,39,70,89
29,42,27,19
63,29,37,103
31,24,59,104
55,38,29,57
35,43,62,42
71,29,58,100
47,10,24,85
58,37,67,0
66,36,24,47
33,32,31,2
89,18,26,32
32,20,28,104
49,43,34,59
80,38,34,4
53,24,26,106
60,34,64,51
53,27,28,51
63,2,50,90
76,3,32,42
38,42,37,70
49,41,66,11
77,26,49,77
78,37,60,34
61,9,51,96
60,15,41,105
28,12,70,16
46,1,55,40
43,29,32,38
41,25,23,4
16,44,51,69
47,30,28,33
37,12,36,10
56,29,45,36
66,34,53,68
85,31,42,3
1,45,44,45
48,39,43,47
20,37,35,86
67,3,44,95
14,0,61,24
90,8,34,61
13,13,57,90
5,36,62,85
67,39,67,83
50,29,35,110
17,6,59,82
5,7,57,14
82,19,56,47
83,32,66,85
24,41,62,62
37,0,53,90
5,1,37,32
22,28,49,60
23,23,64,22
70,1,43,99
69,28,63,107
62,25,37,78
45,4,34,109
54,30,58,50
27,10,43,80
19,0,52,26
82,25,34,36
41,18,21,45
62,19,39,69
24,17,51,96
41,33,69,6
61,14,34,39
76,15,65,59
59,22,23,85
34,11,64,67
77,4,55,7
9,38,35,48
72,8,50,52
22,45,51,42
52,27,62,84
79,42,46,60
1,20,67,109
75,26,35,50
24,2,21,46
17,12,21,21
27,26,33,3
1,0,29,98
25,22,52,69
56,35,64,12
1,41,48,96
45,27,33,10
19,39,26,57
89,37,48,17
16,0,60,108
65,37,45,91
88,25,68,11
50,12,51,39
57,33,29,34
36,29,52,7
45,26,27,65
14,13,58,25
24,13,37,85
37,36,55,12
86,34,23,92
9,27,47,77
70,11,70,1
84,37,38,62
49,22,50,102
32,11,26,90
83,43,35,65
20,1,67,92
7,19,46,45
15,35,39,0
18,21,55,48
45,14,43,22
11,27,25,7
88,43,48,93
70,22,61,91
67,41,49,28
31,35,60,48
21,26,30,30
19,15,59,73
51,6,36,34
87,30,45,55
63,13,58,21
17,45,56,55
8,16,34,1
6,14,24,34
52,35,44,9
65,39,50,42
70,37,61,24
32,23,59,11
26,4,49,101
69,19,57,101
88,35,65,20
12,29,62,67
53,6,49,48
79,12,63,56
69,1,25,96
45,7,40,106
34,35,67,73
59,42,53,103
84,23,37,15
51,39,36,12
52,27,49,17
44,23,28,95
14,2,54,83
52,40,62,35
63,20,49,108
38,10,35,49
46,5,50,87
7,9,29,41
49,37,64,23
26,21,48,95
86,8,22,87
7,24,28,18
23,5,26,70
46,7,33,16
86,38,51,17
15,38,21,79
41,13,68,60
55,18,65,97
9,17,66,10
56,13,55,5
4,18,65,108
83,18,20,83
78,22,31,84
86,10,31,29
8,34,35,82
24,25,35,51
86,19,69,97
28,14,24,92
28,25,55,103
11,42,39,3
79,27,35,106
4,31,24,75
76,28,30,62
8,14,32,107
10,14,56,55
40,33,31,75
88,31,60,93
62,14,45,45
79,28,24,90
28,35,44,83
40,11,23,92
28,37,24,32
75,33,39,70
8,34,38,29
75,29,27,4
10,45,29,18
21,6,56,61
57,25,21,69
59,13,69,63
66,7,30,27
14,20,33,102
4,24,58,75
33,5,65,38
66,16,35,1
25,45,62,38
74,17,23,39
61,2,69,103
36,4,47,22
86,45,27,57
47,13,56,105
35,33,29,55
55,10,47,105
73,29,58,50
50,44,29,43
24,4,66,42
81,44,70,88
53,4,35,53
39,4,21,29
42,34,26,14
51,8,43,0
19,18,45,52
11,21,66,92
65,45,45,99
38,17,36,26
48,30,68,78
50,18,67,103
20,24,64,11
65,24,41,105
77,36,57,99
12,3,62,37
36,23,58,79
2,26,70,97
3,45,33,95
60,41,59,72
2,17,67,82
67,22,68,104
89,4,22,67
1,25,70,27
90,27,33,4
6,45,29,23
90,40,36,108
55,24,57,22
15,1,20,56
26,35,20,15
4,28,39,108
20,8,60,109
33,24,52,100
59,15,22,44
62,5,26,51
57,2,60,39
31,27,62,30
29,37,38,20
4,37,38,44
64,19,20,87
60,27,52,33
8,19,55,64
19,23,35,76
39,33,69,53
87,40,23,88
10,14,38,22
24,4,42,78
52,35,48,70
78,6,22,44
37,1,23,85
1,38,66,104
61,42,26,55
83,23,50,65
78,37,43,41
32,38,53,10
27,25,53,17
51,11,26,82
28,36,35,97
31,9,50,13
19,13,36,36
21,17,54,66
84,41,57,71
86,16,59,42
58,15,68,72
50,9,55,34
55,20,42,68
9,1,64,36
40,0,25,95
30,44,64,33
75,13,59,6
46,29,46,46
36,6,23,90
14,43,40,94
55,27,56,110
74,40,40,100
58,38,26,75
34,30,39,8
50,42,58,32
13,2,68,107
8,44,32,59
37,42,31,101
5,22,66,96
25,42,68,47
87,33,24,84
66,20,58,51
81,11,61,50
50,6,31,45
57,3,33,105
19,9,41,81
17,33,44,40
10,0,22,98
24,15,60,17
19,45,48,60
88,27,51,29
30,23,40,10
67,44,46,22
15,39,69,67
14,45,70,66
17,30,20,94
65,45,54,45
73,1,46,46
62,15,58,81
25,37,22,104
55,25,44,60
46,6,66,28
74,5,37,16
14,3,56,27
44,43,25,10
40,26,61,7
13,33,65,14
13,11,24,106
79,37,47,68
44,36,22,107
65,33,54,58
79,39,70,13
36,29,55,109
70,32,69,23
74,28,22,84
63,9,41,21
26,32,55,75
68,21,42,4
37,8,50,16
22,17,20,49
88,23,27,54
71,18,35,44
53,16,31,19
66,32,61,2
57,32,32,107
87,7,68,89
22,20,31,0
4,45,37,79
82,36,25,105
61,36,41,104
24,22,27,73
62,6,60,69
31,5,48,0
21,21,23,31
38,22,60,59
4,41,48,75
1,14,70,86
56,39,38,57
13,43,38,95
37,17,54,29
62,36,66,21
86,32,54,60
30,26,21,93
32,36,22,101
27,44,69,44
63,34,35,62
16,17,30,76
26,18,33,27
17,16,35,93
18,12,43,89
12,18,29,67
33,10,24,21
42,17,27,39
77,20,24,50
85,22,28,17
89,41,53,13
71,6,29,97
76,18,56,87
83,41,56,87
40,37,52,51
54,28,64,11
58,6,54,1
28,25,37,31
82,37,43,61
37,19,70,42
65,6,28,21
49,43,25,96
25,25,53,86
45,27,58,64
14,6,49,47
13,0,53,27
27,41,61,109
54,27,67,103
2,44,49,70
1,44,64,46
42,27,45,106
74,36,35,42
1,11,56,82
43,23,47,60
18,4,62,60
75,27,35,48
47,6,59,60
87,20,52,87
57,33,59,49
63,15,54,29
83,1,37,98
21,8,61,18
12,42,26,69
8,32,32,76
52,39,54,78
52,43,46,84
74,7,41,84
51,9,26,70
60,4,52,101
51,29,41,27
24,18,69,83
82,3,48,22
65,43,47,6
12,36,64,88
76,34,39,75
84,22,62,86
72,24,25,56
30,16,70,59
13,5,24,105
54,36,65,22
3,13,70,108
84,3,40,54
40,0,32,3
83,27,67,31
23,36,56,12
24,25,50,52
88,3,44,17
25,29,66,62
35,5,58,49
67,5,24,18
85,6,49,93
30,27,41,5
20,17,35,11
77,31,65,53
16,41,49,45
31,16,59,20
33,10,46,4
18,1,35,9
26,42,23,65
79,2,22,67
21,3,25,86
86,1,20,41
15,10,49,45
22,45,30,61
9,12,63,96
48,16,35,38
22,21,28,38
68,17,24,29
8,12,37,4
37,6,61,46
22,37,29,64
10,11,33,88
28,42,42,21
13,20,23,47
5,6,64,60
20,44,55,97
33,9,26,23
48,27,26,27
53,45,28,67
33,25,39,62
87,5,43,91
81,32,23,89
32,32,57,56
5,44,35,98
17,36,22,67
8,3,42,6
41,4,44,107
69,43,39,76
90,45,34,71
17,17,23,72
9,19,67,71
10,18,53,85
33,45,22,80
21,30,37,109
67,33,42,84
81,30,50,63
64,29,28,61
74,38,64,59
29,44,61,8
59,21,48,76
8,15,47,44
69,34,27,9
35,41,55,77
86,12,55,21
25,16,36,15
49,45,21,33
12,20,48,79
41,41,35,33
74,31,54,78
72,33,64,67
28,40,33,78
67,43,52,68
58,45,36,92
87,34,60,72
31,19,34,59
87,1,50,77
73,20,30,93
15,30,29,24
26,2,68,21
37,45,68,104
90,27,34,24
48,6,63,22
3,43,40,76
46,43,50,69
18,15,33,103
15,4,39,75
79,18,64,100
15,32,33,44
13,6,49,91
74,32,61,67
27,2,68,84
43,24,21,51
33,24,50,77
41,31,35,7
13,37,56,58
17,34,62,37
51,27,66,89
20,23,65,13
7,19,48,76
1,0,35,102
49,21,29,17
40,28,20,5
14,36,29,17
74,27,48,106
84,31,35,51
31,36,54,38
41,3,46,105
9,0,58,88
70,14,29,100
24,13,40,1
26,37,25,21
82,21,67,18
56,32,48,60
80,0,57,51
37,11,45,29
37,11,64,104
58,38,30,41
68,16,30,4
66,11,36,23
14,4,25,28
89,7,56,35
21,9,57,67
57,26,26,89
40,19,20,92
14,16,30,80
50,33,42,10
17,21,55,20
3,16,46,60
56,23,68,59
59,32,46,51
21,28,26,35
42,14,67,45
87,45,49,56
83,18,60,69
40,0,66,32
56,2,69,48
44,39,66,110
24,25,53,2
45,15,52,21
71,41,26,85
42,19,55,34
28,8,36,79
31,22,60,94
17,38,20,64
48,5,40,108
22,4,31,39
8,32,36,4
5,30,57,12
42,44,57,20
69,42,49,76
21,15,25,52
69,12,47,58
2,14,31,90
56,0,61,38
88,11,51,71
61,2,60,1
90,3,54,90
14,24,57,19
87,43,23,44
19,17,37,104
43,42,44,61
35,10,44,76
89,39,60,47
32,13,54,27
73,28,66,91
41,30,54,24
30,18,56,104
76,17,45,68
33,37,67,10
72,7,37,20
48,8,44,44
12,22,23,86
17,0,47,65
24,2,35,103
86,11,65,71
20,25,70,82
78,16,49,62
8,3,64,37
41,37,49,28
31,29,44,59
76,23,29,26
43,41,56,55
12,3,48,51
50,16,28,36
66,3,62,54
40,5,47,63
48,30,64,80
16,20,39,102
2,2,57,54
79,7,24,58
20,3,54,51
87,13,35,24
48,41,37,58
90,4,65,83
4,11,51,72
9,34,49,110
52,11,44,49
6,8,52,101
30,28,65,81
59,11,50,25
75,32,30,5
86,16,45,24
66,15,30,67
85,10,23,31
47,45,46,21
1,37,40,74
78,2,29,31
80,32,50,10
80,17,36,23
6,37,44,22
56,43,60,1
27,29,47,45
77,10,63,6
53,5,50,11
43,45,49,44
23,5,25,63
36,33,41,110
17,17,51,4
39,24,25,69
79,14,21,26
80,3,26,103
29,29,55,47
69,17,28,12
25,24,55,34
37,14,40,31
75,16,48,85
86,7,48,47
61,11,43,16
40,23,21,99
3,45,35,58
17,3,44,92
21,36,46,49
1,41,23,77
60,6,63,50
36,45,53,103
30,30,59,103
28,37,68,12
49,24,21,33
14,29,39,51
74,36,49,12
6,3,49,23
38,28,45,61
6,26,26,84
15,20,70,17
16,26,44,69
78,17,23,82
77,40,62,56
35,30,43,46
58,7,53,109
5,32,40,64
26,25,37,13
38,43,60,8
27,36,48,4
51,33,66,25
10,25,48,29
9,37,70,71
49,14,64,21
21,18,66,108
27,27,67,41
18,42,59,88
65,19,40,50
43,42,44,30
35,31,60,77
47,26,38,65
52,2,52,55
79,38,42,0
56,14,40,41
39,20,61,48
64,33,49,29
70,40,57,36
32,7,63,108
28,30,24,31
51,7,20,72
44,1,39,90
33,14,64,94
36,29,38,42
7,36,23,38
16,4,58,36
85,14,22,72
86,36,31,17
54,44,48,16
19,43,49,44
83,24,57,11
74,30,36,98
6,44,36,96
20,27,27,67
47,4,34,83
62,44,46,3
77,31,35,15
87,13,57,3
82,17,40,24
34,28,66,74
5,12,48,27
48,22,68,74
4,16,29,102
2,9,63,92
68,37,56,99
43,40,46,70
17,34,69,97
32,22,35,52
30,10,68,64
43,11,27,31
44,19,69,57
38,12,55,76
82,17,43,39
63,31,63,20
30,15,58,59
3,35,37,25
23,42,35,107
70,11,54,89
67,8,22,52
72,41,67,11
68,26,43,101
52,1,68,73
14,45,48,34
86,21,70,52
49,37,45,50
26,34,53,103
80,33,64,22
17,22,58,1
81,6,25,72
86,36,54,4
17,40,50,13
32,31,24,78
82,24,35,5
52,4,22,17
25,32,40,83
88,28,55,0
72,20,66,94
9,2,51,71
40,44,58,29
69,14,39,110
71,22,56,83
39,22,47,9
15,15,54,68
39,4,64,54
39,39,66,22
73,37,53,26
42,41,38,21
18,14,49,57
89,40,22,78
50,23,31,6
9,9,27,41
83,36,63,102
37,13,53,33
67,40,51,31
9,3,58,88
73,32,32,35
8,39,53,110
43,31,24,108
65,43,43,80
26,36,39,51
46,27,66,28
1,25,37,62
43,31,30,16
32,44,41,90
21,41,64,43
14,15,66,101
75,12,52,48
70,6,59,9
51,12,29,101
3,28,68,12
71,7,47,81
88,21,56,48
69,27,57,4
54,8,52,105
50,38,67,99
88,29,55,40
44,17,59,2
71,25,42,100
21,18,45,53
4,33,51,50
5,33,52,31
20,19,70,46
85,27,29,65
24,26,57,102
15,44,65,105
40,8,32,28
14,23,30,32
77,23,54,5
18,16,21,110
45,13,55,72
79,41,30,42
69,14,27,94
85,16,27,82
16,23,58,33
46,40,63,62
4,32,63,13
60,22,42,3
4,29,39,96
19,19,55,89
7,34,59,80
37,22,60,27
35,31,58,2
66,14,31,68
74,31,38,22
20,17,67,17
88,16,58,39
26,26,28,81
2,10,26,81
41,36,52,22
22,9,42,0
86,13,32,60
18,5,51,10
53,36,33,88
53,40,40,9
74,14,67,99
58,36,48,17
81,7,23,97
4,36,59,53
66,40,28,41
83,31,39,4
56,36,51,23
71,8,59,40
5,9,26,28
55,18,40,9
50,18,24,52
4,2,39,74
58,44,35,75
15,22,26,67
85,18,40,74
32,41,31,66
38,35,64,53
42,41,49,4
89,32,46,64
55,41,70,76
90,16,24,61
20,17,69,29
5,37,45,43
47,13,36,43
72,5,40,53
41,41,27,26
15,7,57,108
27,18,22,82
51,21,51,60
2,30,50,20
4,9,44,76
40,6,34,69
17,5,35,46
45,33,32,76
58,31,22,67
50,21,23,14
38,18,68,71
54,26,64,97
21,32,44,61
69,43,57,38
61,43,33,8
45,33,40,77
73,16,70,9
46,31,35,29
81,17,48,1
8,25,25,83
65,38,48,96
20,1,43,30
21,36,68,87
76,37,28,63
72,41,25,92
86,24,42,93
83,12,29,9
87,20,67,80
16,27,53,74
67,6,27,96
85,41,21,8
44,14,31,10
23,24,64,57
75,21,23,104
31,9,60,32
24,22,33,26
86,31,61,53
60,9,20,54
45,9,23,10
44,20,43,39
37,38,44,31
36,24,54,9
26,39,66,24
85,2,46,23
40,26,26,37
25,27,28,49
16,17,59,32
88,30,42,107
17,5,25,74
10,15,50,35
64,6,21,58
77,33,37,91
20,42,32,35
69,30,58,21
69,38,57,71
5,23,55,25
89,34,31,79
39,36,26,52
65,15,27,3
65,21,45,51
64,16,52,92
89,19,24,79
72,12,65,88
52,6,58,28
22,8,66,36
85,12,37,56
35,32,50,28
88,21,40,31
81,10,63,99
47,26,47,49
46,8,52,81
89,22,21,12
11,1,37,77
25,23,58,10
72,25,65,38
7,21,54,53
78,29,44,62
7,38,20,22
38,43,54,75
8,43,43,73
70,22,68,95
73,40,46,103
4,16,53,26
55,30,63,7
76,15,39,21
22,20,22,50
16,40,40,78
20,28,63,93
49,43,39,13
88,28,28,69
81,21,60,29
51,40,57,49
18,40,35,80
23,41,70,83
35,6,45,105
78,44,31,25
33,33,45,76
44,44,34,96
43,10,35,49
76,44,68,41
74,9,32,66
74,22,66,32
23,44,39,91
70,30,21,52
58,43,67,63
71,34,43,77
20,24,26,106
90,25,59,1
5,37,69,89
63,29,62,75
43,6,54,8
63,33,27,63
86,24,37,7
32,14,23,16
47,44,43,43
62,34,38,17
4,35,64,95
53,5,34,36
74,33,50,76
51,37,40,90
73,36,43,58
28,29,47,102
1,8,63,17
34,12,57,32
46,18,70,62
12,32,64,56
78,3,21,57
63,34,38,34
39,9,52,54
83,37,28,72
77,24,42,18
78,2,70,95
39,25,20,25
76,30,46,66
37,35,56,51
88,10,69,102
53,4,47,5
86,33,59,75
22,24,46,39
8,33,40,5
41,38,30,63
8,17,33,64
62,22,33,69
35,43,32,90
18,0,30,68
82,13,64,100
71,19,40,91
84,21,22,4
40,9,32,68
12,25,59,87
83,34,51,56
70,38,29,87
13,28,63,13
66,31,68,18
65,6,51,39
2,8,38,72
53,25,33,74
54,7,45,107
13,33,65,23
39,20,52,64
42,7,44,25
30,20,39,65
13,25,35,39
48,3,51,26
76,10,54,90
86,36,43,81
18,17,58,26
51,16,38,100
62,43,26,103
18,10,67,97
51,29,31,101
83,19,63,55
33,40,24,10
89,25,36,87
74,9,64,67
32,13,42,81
22,14,32,60
88,35,23,43
89,32,33,38
81,44,31,80
2,23,28,61
19,23,42,109
36,32,35,101
47,21,26,74
80,6,57,74
20,33,53,17
52,35,25,106
60,30,59,107
27,13,66,82
62,39,49,26
22,27,46,52
73,35,37,13
11,24,58,16
14,22,55,44
79,7,52,17
3,16,63,47
87,16,28,66
37,19,55,12
50,2,51,102
4,26,68,5
45,33,67,46
56,36,33,95
45,8,21,4
67,40,48,25
50,25,34,2
8,27,32,9
42,34,20,97
17,0,52,33
67,40,51,74
76,26,41,70
16,20,27,38
68,36,32,98
85,2,36,9
17,19,65,71
38,33,61,26
90,3,54,20
52,25,39,49
15,27,24,60
26,38,52,78
34,39,46,94
31,0,45,49
50,19,35,39
42,21,51,4
12,42,47,82
70,2,55,77
60,11,66,80
86,4,51,78
76,4,21,95
61,27,63,20
22,22,21,67
82,44,23,101
68,14,56,77
90,42,45,94
60,14,40,56
32,10,43,53
5,34,21,37
32,39,27,1
20,32,65,107
81,6,55,21
90,14,55,108
61,28,36,47
85,8,25,68
39,0,52,23
72,17,59,46
1,5,23,7
58,44,63,102
34,20,30,39
35,37,21,78
69,5,27,75
48,0,48,51
27,7,36,96
